title,budget,gross,mpaa,running_time,genre,year
The Aviator,110000000,208370892,PG-13,170.0,Drama,2004
Passengers,110000000,302239672,PG-13,116.0,Drama,2016
The Green Hornet,110000000,229155503,PG-13,118.0,Action,2011
Miss Peregrine’s Home for Peculiar Children,110000000,295986876,PG-13,126.0,Adventure,2016
Real Steel,110000000,263880341,PG-13,126.0,Action,2011
Men in Black: International,110000000,254310003,PG-13,118.0,Adventure,2019
The A-Team,110000000,177241171,PG-13,118.0,Action,2010
The Smurfs 2,110000000,348547523,PG,104.0,Adventure,2013
The Divergent Series: Allegiant,110000000,172022517,PG-13,120.0,Action,2016
The Taking of Pelham 123,110000000,152364370,R,106.0,Action,2009
Ender’s Game,110000000,127983283,PG-13,114.0,Adventure,2013
Home on the Range,110000000,76482461,PG,76.0,Western,2004
Speed 2: Cruise Control,110000000,150468000,PG-13,125.0,Action,1997
Kingdom of Heaven,110000000,218674938,R,148.0,Action,2005
Ghost in the Shell,110000000,167910690,PG-13,100.0,Action,2017
Kraven the Hunter,110000000,59850472,R,127.0,Action,2024
Around the World in 80 Days,110000000,72004159,PG,120.0,Adventure,2004
Babylon,110000000,64470244,R,188.0,Drama,2022
Dr. Seuss’ The Cat in the Hat,109000000,133818283,PG,82.0,Comedy,2003
Ali,109000000,87683966,R,158.0,Drama,2001
The Martian,108000000,653609107,PG-13,130.0,Adventure,2015
Allied,106000000,119266661,R,124.0,Drama,2016
"I, Robot",105000000,348629585,PG-13,115.0,Action,2004
Stuart Little,105000000,298815224,PG,92.0,Adventure,1999
The Princess and the Frog,105000000,270997378,G,97.0,Adventure,2009
"10,000 B.C.",105000000,269065678,PG-13,109.0,Adventure,2008
Ice Age: Collision Course,105000000,402156682,PG,100.0,Adventure,2016
Starship Troopers,105000000,121099956,R,129.0,Action,1997
Town & Country,105000000,10364769,R,106.0,Romantic Comedy,2001
Kingsman: The Golden Circle,104000000,408803696,R,141.0,Action,2017
Gone in 60 Seconds,103300000,232643008,PG-13,117.0,Action,2000
Gladiator,103000000,451683599,R,154.0,Action,2000
The Hangover 3,103000000,362000072,R,100.0,Comedy,2013
A Wrinkle in Time,103000000,133214549,PG,120.0,Adventure,2018
Public Enemies,102500000,212282709,R,140.0,Drama,2009
Casino Royale,102000000,594420216,PG-13,144.0,Action,2006
Minority Report,102000000,358824714,PG-13,144.0,Action,2002
Bumblebee,102000000,464731819,PG-13,114.0,Adventure,2018
Cloud Atlas,102000000,130673154,R,172.0,Drama,2012
The Super Mario Bros. Movie,100000000,1359146628,PG,92.0,Adventure,2023
Spider-Man: Across the Spider-Verse,100000000,681138413,PG,140.0,Adventure,2023
Despicable Me 4,100000000,969239433,PG,94.0,Adventure,2024
Oppenheimer,100000000,976518442,R,180.0,Drama,2023
Beetlejuice Beetlejuice,100000000,451900435,PG-13,144.0,Comedy,2024
Harry Potter and the Chamber of Secrets,100000000,876162990,PG,161.0,Adventure,2002
Terminator 2: Judgment Day,100000000,515344899,R,136.0,Action,1991
Bad Boys: Ride or Die,100000000,400526237,R,115.0,Action,2024
John Wick: Chapter 4,100000000,440320578,R,169.0,Action,2023
Batman Forever,100000000,336688945,PG-13,122.0,Action,1995
Planet of the Apes,100000000,362211740,PG-13,120.0,Adventure,2001
National Treasure,100000000,331323410,PG,130.0,Adventure,2004
The Hunger Games: The Ballad of Songbirds & Snakes,100000000,349048698,PG-13,157.0,Action,2023
Django Unchained,100000000,449841566,R,165.0,Western,2012
1917,100000000,383710072,R,119.0,Thriller/Suspense,2019
Little Fockers,100000000,310650574,PG-13,98.0,Comedy,2010
True Lies,100000000,365300000,R,141.0,Action,1994
American Gangster,100000000,267985456,R,157.0,Drama,2007
Cloudy with a Chance of Meatballs,100000000,236827677,PG,90.0,Adventure,2009
The Other Guys,100000000,170936470,PG-13,97.0,Comedy,2010
Lemony Snicket's A Series of Unfortunate Events,100000000,212956024,PG,107.0,Adventure,2004
The Wolf of Wall Street,100000000,389816136,R,165.0,Black Comedy,2013
Ghostbusters: Frozen Empire,100000000,200796241,PG-13,115.0,Comedy,2024
Epic,100000000,262794441,PG,103.0,Adventure,2013
Eraser,100000000,234400000,R,114.0,Action,1996
The Hunchback of Notre Dame,100000000,325500000,G,91.0,Adventure,1996
The Emperor's New Groove,100000000,169630573,G,78.0,Adventure,2000
The Expendables 2,100000000,311979256,R,103.0,Action,2012
Where the Wild Things Are,100000000,99123656,PG,100.0,Adventure,2009
Eragon,100000000,249488115,PG,104.0,Adventure,2006
Hercules,100000000,243388614,PG-13,97.0,Adventure,2014
The Tourist,100000000,278731369,PG-13,102.0,Thriller/Suspense,2010
End of Days,100000000,212026975,R,120.0,Action,1999
Spies in Disguise,100000000,165124093,PG,104.0,Adventure,2019
The Stepford Wives,100000000,96150482,PG-13,93.0,Black Comedy,2004
Surf’s Up,100000000,145395745,PG,85.0,Adventure,2007
Blood Diamond,100000000,171377916,R,143.0,Action,2006
Midway,100000000,126787360,PG-13,138.0,Action,2019
Legend of the Guardians: The Owls of Ga'Hoole,100000000,139716717,PG,90.0,Adventure,2010
The Deep,100000000,50681884,PG,124.0,Adventure,1977
Land of the Lost,100000000,69548641,PG-13,102.0,Comedy,2009
Peter Pan,100000000,95255485,PG,113.0,Adventure,2003
Wonder Park,100000000,115103325,PG,93.0,Adventure,2019
Catwoman,100000000,82078046,PG-13,101.0,Action,2004
The Expendables 3,100000000,209461378,PG-13,103.0,Action,2014
West Side Story,100000000,74829369,PG-13,156.0,Musical,2021
Treasure Planet,100000000,91800000,PG,95.0,Adventure,2002
The King’s Man,100000000,121125300,R,131.0,Action,2021
Green Zone,100000000,97523020,R,114.0,Drama,2010
Geostorm,100000000,220796009,PG-13,109.0,Thriller/Suspense,2017
Point Break,100000000,133782481,PG-13,113.0,Action,2015
Cats,100000000,75323946,PG,110.0,Musical,2019
In the Heart of the Sea,100000000,94320758,PG-13,121.0,Adventure,2015
Transcendence,100000000,103039258,PG-13,119.0,Thriller/Suspense,2014
Fly Me to the Moon,100000000,38198351,PG-13,132.0,Romantic Comedy,2024
Son of the Mask,100000000,59918422,PG,94.0,Adventure,2005
Expend4bles,100000000,51133603,R,104.0,Action,2023
Mortal Engines,100000000,85481904,PG-13,128.0,Action,2018
Chaos Walking,100000000,27072169,PG-13,108.0,Action,2021
The Last Duel,100000000,30080003,R,153.0,Drama,2021
The Adventures of Pluto Nash,100000000,7094995,PG-13,95.0,Comedy,2002
Jin líng shí san chai,100000000,98227017,R,141.0,Drama,2012
The Midnight Sky,100000000,75615,PG-13,118.0,Adventure,2020
The Peanuts Movie,99000000,250091610,G,89.0,Adventure,2015
The LEGO Movie 2: The Second Part,99000000,192306508,PG,107.0,Adventure,2019
Robin Hood,99000000,85210012,PG-13,116.0,Action,2018
The Mummy Returns,98000000,435040395,PG-13,129.0,Adventure,2001
Ford v. Ferrari,97600000,224390706,PG-13,152.0,Drama,2019
Gangs of New York,97000000,183124621,R,155.0,Drama,2002
Alien: Covenant,97000000,238521247,R,123.0,Horror,2017
Cinderella,95000000,542351353,PG,105.0,Drama,2015
Ice Age: Continental Drift,95000000,879765137,PG,87.0,Adventure,2012
Black Hawk Down,95000000,159691085,R,144.0,Action,2001
Trolls Band Together,95000000,210651834,PG,92.0,Adventure,2023
Sex and the City 2,95000000,294680778,R,146.0,Comedy,2010
Percy Jackson & the Olympians: The Lightning Thief,95000000,223050874,PG,119.0,Adventure,2010
The Campaign,95000000,104907746,R,85.0,Comedy,2012
Unstoppable,95000000,165720921,PG-13,98.0,Action,2010
The Fifth Element,95000000,263892271,PG-13,126.0,Action,1997
The Road to El Dorado,95000000,65700000,PG,89.0,Adventure,2000
The Lovely Bones,95000000,94894448,PG-13,135.0,Drama,2009
Ben-Hur,95000000,91669648,PG-13,123.0,Adventure,2016
Ferrari,95000000,40989660,R,124.0,Drama,2023
Seventh Son,95000000,108874967,PG-13,102.0,Adventure,2014
The Lord of the Rings: The Return of the King,94000000,1123837908,PG-13,201.0,Adventure,2003
Finding Nemo,94000000,936094852,G,100.0,Adventure,2003
The Lord of the Rings: The Two Towers,94000000,921711177,PG-13,179.0,Adventure,2002
Lara Croft: Tomb Raider,94000000,273330185,PG-13,100.0,Adventure,2001
Kingsman: The Secret Service,94000000,404561724,R,129.0,Action,2015
The Lord of the Rings: The Fellowship of the Ring,93000000,894316394,PG-13,179.0,Adventure,2001
Jurassic Park III,93000000,365900000,PG-13,93.0,Action,2001
Rise of the Planet of the Apes,93000000,470986200,PG-13,120.0,Adventure,2011
The Spiderwick Chronicles,92500000,162839667,PG,96.0,Adventure,2008
The Incredibles,92000000,631441092,PG,115.0,Adventure,2004
A Good Day to Die Hard,92000000,304249198,R,98.0,Action,2013
The Alamo,92000000,23911362,PG-13,137.0,Western,2004
Cutthroat Island,92000000,18517322,PG-13,124.0,Adventure,1995
The Secret Life of Walter Mitty,91000000,187861183,PG,114.0,Adventure,2013
Jumanji: Welcome to the Jungle,90000000,961632807,PG-13,119.0,Adventure,2017
Men in Black,90000000,587790539,PG-13,98.0,Action,1997
Toy Story 2,90000000,511358276,G,92.0,Adventure,1999
Rush Hour 2,90000000,347425832,PG-13,90.0,Action,2001
Sherlock Holmes,90000000,498438212,PG-13,133.0,Adventure,2009
Bad Boys For Life,90000000,424471663,R,124.0,Action,2020
Ice Age: Dawn of the Dinosaurs,90000000,886686817,PG,93.0,Adventure,2009
Sonic the Hedgehog 2,90000000,405154426,PG,122.0,Adventure,2022
Spider-Man: Into The Spider-Verse 3D,90000000,374561597,PG,117.0,Adventure,2018
Puss in Boots: The Last Wish,90000000,485254377,PG,102.0,Adventure,2022
What Lies Beneath,90000000,288693989,PG-13,126.0,Thriller/Suspense,2000
Sonic The Hedgehog,90000000,302536124,PG,99.0,Adventure,2020
Rio,90000000,487517241,PG,96.0,Adventure,2011
Once Upon a Time…in Hollywood,90000000,377426903,R,159.0,Thriller/Suspense,2019
The Departed,90000000,289660619,R,151.0,Drama,2006
Charlie's Angels,90000000,259736090,PG-13,98.0,Action,2000
Mulan,90000000,303500000,G,87.0,Adventure,1998
Tropic Thunder,90000000,191145256,R,106.0,Comedy,2008
The Girl with the Dragon Tattoo,90000000,239373970,R,160.0,Thriller/Suspense,2011
Contact,90000000,165900000,PG,149.0,Drama,1997
You Don't Mess With the Zohan,90000000,202910991,PG-13,113.0,Comedy,2008
Die Hard: With a Vengeance,90000000,366101666,R,129.0,Action,1995
DC League of Super Pets,90000000,207557117,PG,100.0,Adventure,2022
The Magnificent Seven,90000000,162122642,PG-13,128.0,Western,2016
Alvin and the Chipmunks: The Road Chip,90000000,249517956,PG,86.0,Adventure,2015
Atlantis: The Lost Empire,90000000,186049020,PG,96.0,Adventure,2001
Valkyrie,90000000,203932174,PG-13,120.0,Thriller/Suspense,2008
Pixels,90000000,244041804,PG-13,105.0,Action,2015
Artificial Intelligence: AI,90000000,235900000,PG-13,145.0,Drama,2001
The Haunted Mansion,90000000,155750628,PG,88.0,Adventure,2003
Hollow Man,90000000,191200000,R,112.0,Horror,2000
The Interpreter,90000000,162753837,PG-13,128.0,Thriller/Suspense,2005
Percy Jackson: Sea of Monsters,90000000,200859554,PG,105.0,Adventure,2013
Lara Croft: Tomb Raider: The Cradle of Life,90000000,157092943,PG-13,117.0,Adventure,2003
Now You See Me 2,90000000,328325007,PG-13,129.0,Thriller/Suspense,2016
Spy Game,90000000,143049560,R,127.0,Action,2001
The Saint,90000000,169400000,PG-13,116.0,Action,1997
Mission to Mars,90000000,106000000,PG,112.0,Adventure,2000
Tomb Raider,90000000,273477501,PG-13,118.0,Action,2018
Bicentennial Man,90000000,87420776,PG,131.0,Drama,1999
King Arthur,90000000,203653524,PG-13,126.0,Adventure,2004
Volcano,90000000,120100000,PG-13,102.0,Action,1997
Death on the Nile,90000000,130298184,PG-13,127.0,Drama,2022
The Devil's Own,90000000,140900000,R,107.0,Thriller/Suspense,1997
K-19: The Widowmaker,90000000,65716126,PG-13,138.0,Action,2002
Conan the Barbarian,90000000,63356133,R,112.0,Action,2011
The Three Musketeers,90000000,139877913,PG-13,102.0,Adventure,2011
The Promise,90000000,10551417,PG-13,134.0,Drama,2017
The Nutcracker in 3D,90000000,20466016,PG,108.0,Musical,2010
Twister,88000000,499230797,PG-13,114.0,Action,1996
Cinderella Man,88000000,105021488,PG-13,144.0,Drama,2005
The Predator,88000000,159487563,R,107.0,Action,2018
Snake Eyes: G.I. Joe Origins,88000000,34677221,PG-13,121.0,Action,2021
Fantastic Four,87500000,333132750,PG-13,106.0,Action,2005
Hannibal,87000000,350100280,R,131.0,Horror,2001
Renfield,86203077,26874347,R,93.0,Black Comedy,2023
Seabiscuit,86000000,148715342,PG-13,140.0,Drama,2003
Bullet Train,85900000,238534963,R,126.0,Thriller/Suspense,2022
Cast Away,85000000,427230516,PG-13,143.0,Adventure,2000
Happy Feet,85000000,385000315,PG,108.0,Musical,2006
Kung Fu Panda 4,85000000,547699816,PG,94.0,Comedy,2024
Ocean’s Eleven,85000000,450728529,PG-13,116.0,Thriller/Suspense,2001
The Bourne Supremacy,85000000,311001124,PG-13,108.0,Thriller/Suspense,2004
Air Force One,85000000,315268353,R,117.0,Action,1997
Sing 2,85000000,404534588,PG,112.0,Musical,2021
Fast & Furious,85000000,359347833,PG-13,107.0,Action,2009
Horton Hears a Who,85000000,299477886,G,88.0,Adventure,2008
Elvis,85000000,288116153,PG-13,159.0,Drama,2022
Divergent,85000000,276014965,PG-13,140.0,Adventure,2014
Hotel Transylvania,85000000,377369679,PG,91.0,Adventure,2012
Shazam!,85000000,363563907,PG-13,132.0,Action,2019
Enchanted,85000000,340384141,PG,108.0,Adventure,2007
Safe House,85000000,207884401,R,114.0,Thriller/Suspense,2012
I Now Pronounce You Chuck and Larry,85000000,185708462,PG-13,115.0,Comedy,2007
Ocean\'s Thirteen,85000000,311744465,PG-13,122.0,Adventure,2007
It’s Complicated,85000000,224614744,R,118.0,Romantic Comedy,2009
Enemy of the State,85000000,250649836,R,127.0,Action,1998
Open Season,85000000,191932158,PG,86.0,Adventure,2006
Tower Heist,85000000,150422946,PG-13,104.0,Comedy,2011
102 Dalmatians,85000000,66941559,G,100.0,Adventure,2000
Mirror Mirror,85000000,173613482,PG,95.0,Adventure,2012
The Holiday,85000000,204920447,PG-13,135.0,Romantic Comedy,2006
The Fast and the Furious: Tokyo Drift,85000000,157794205,PG-13,104.0,Action,2006
Memoirs of a Geisha,85000000,161510853,PG-13,137.0,Drama,2005
Enemy at the Gates,85000000,96971293,R,131.0,Drama,2001
Last Action Hero,85000000,137298489,PG-13,131.0,Action,1993
The Rundown,85000000,80831893,PG-13,105.0,Action,2003
Arthur Christmas,85000000,147555243,PG,100.0,Adventure,2011
xXx: Return of Xander Cage,85000000,345033359,PG-13,110.0,Action,2017
Meet Joe Black,85000000,44650003,PG-13,181.0,Drama,1998
Cats & Dogs: The Revenge of Kitty Galore,85000000,113026383,PG,82.0,Adventure,2010
Collateral Damage,85000000,78353508,R,109.0,Action,2002
Showtime,85000000,78948765,PG-13,95.0,Comedy,2002
Judge Dredd,85000000,113487912,R,96.0,Action,1995
Scott Pilgrim vs. The World,85000000,49379547,PG-13,112.0,Comedy,2010
Zodiac,85000000,83027938,R,158.0,Drama,2007
The Core,85000000,74120792,PG-13,137.0,Action,2003
Father's Day,85000000,35681080,PG-13,98.0,Comedy,1997
The Greatest Showman,84000000,428796000,PG,105.0,Musical,2017
Scooby-Doo,84000000,276294164,PG,86.0,Adventure,2002
Nutty Professor II: The Klumps,84000000,166307945,PG-13,106.0,Comedy,2000
RED 2,84000000,141507355,PG-13,116.0,Action,2013
Click,82500000,237685089,PG-13,106.0,Comedy,2006
Charlotte\'s Web,82500000,143985708,G,97.0,Drama,2006
Jumper,82500000,222640812,PG-13,88.0,Adventure,2008
Hellboy II: The Golden Army,82500000,160388063,PG-13,120.0,Action,2008
The Longest Yard,82000000,191558505,PG-13,113.0,Comedy,2005
The Expendables,82000000,268268174,R,103.0,Action,2010
Birds of Prey (And the Fantabulous Emancipation…,82000000,205358461,R,109.0,Action,2020
The Boss Baby: Family Business,82000000,146281732,PG,107.0,Adventure,2021
The 6th Day,82000000,96024898,PG-13,124.0,Action,2000
Bruce Almighty,81000000,484468608,PG-13,102.0,Comedy,2003
The Hunger Games,80000000,677923379,PG-13,142.0,Action,2012
Minions: The Rise of Gru,80000000,937706494,PG,88.0,Adventure,2022
The Hangover Part II,80000000,586764305,R,102.0,Comedy,2011
Mission: Impossible,80000000,457697994,PG-13,111.0,Action,1996
The Lego Batman Movie,80000000,310082280,PG,106.0,Adventure,2017
Hotel Transylvania 2,80000000,474800000,PG,89.0,Adventure,2015
Batman Returns,80000000,266970061,PG-13,126.0,Action,1992
The Secret Life of Pets 2,80000000,446449908,PG,92.0,Adventure,2019
The Mummy,80000000,418138535,PG-13,125.0,Adventure,1999
Over the Hedge,80000000,343397247,PG,84.0,Adventure,2006
Lilo & Stitch,80000000,245799997,PG,85.0,Adventure,2002
Deep Impact,80000000,349464664,PG-13,123.0,Adventure,1998
Grown Ups 2,80000000,247023808,PG-13,100.0,Comedy,2013
Alvin and the Chipmunks: Chipwrecked,80000000,349088523,G,87.0,Adventure,2011
Get Smart,80000000,226739416,PG-13,110.0,Comedy,2008
Robots,80000000,260636271,PG,90.0,Adventure,2005
Shutter Island,80000000,299461782,R,138.0,Thriller/Suspense,2010
Something's Gotta Give,80000000,266685242,PG-13,123.0,Romantic Comedy,2003
Four Christmases,80000000,168311558,PG-13,88.0,Comedy,2008
Face/Off,80000000,241199984,R,140.0,Action,1997
Bedtime Stories,80000000,221468935,PG,99.0,Adventure,2008
Alien: Romulus,80000000,350865342,R,119.0,Horror,2024
Road to Perdition,80000000,183354514,R,116.0,Drama,2002
Just Go With It,80000000,214974953,PG-13,115.0,Romantic Comedy,2011
Daredevil,80000000,182782518,PG-13,125.0,Action,2003
Eagle Eye,80000000,180585259,PG-13,117.0,Thriller/Suspense,2008
Con Air,80000000,224117573,R,115.0,Action,1997
Yogi Bear,80000000,204774690,PG,80.0,Adventure,2010
Cold Mountain,80000000,165173909,R,147.0,Drama,2003
The Book of Eli,80000000,158750817,R,118.0,Action,2010
Flubber,80000000,177993801,PG,94.0,Comedy,1997
The Haunting,80000000,180188905,PG-13,114.0,Horror,1999
Space Jam,80000000,250180384,PG,88.0,Adventure,1996
Fury,80000000,210221008,R,134.0,Drama,2014
Smallfoot,80000000,214244195,PG,96.0,Adventure,2018
The Pink Panther,80000000,158926474,PG,93.0,Adventure,2006
Zookeeper,80000000,170805525,PG,101.0,Romantic Comedy,2011
The Day the Earth Stood Still,80000000,237370350,PG-13,103.0,Adventure,2008
Conspiracy Theory,80000000,142783718,R,129.0,Thriller/Suspense,1997
"Six Days, Seven Nights",80000000,164800000,PG-13,102.0,Romantic Comedy,1998
Spirit: Stallion of the Cimarron,80000000,106515310,G,84.0,Adventure,2002
Swordfish,80000000,147080413,R,97.0,Action,2001
Lost In Space,80000000,136047317,PG-13,130.0,Adventure,1998
The Manchurian Candidate,80000000,96135872,R,130.0,Thriller/Suspense,2004
Déjà Vu,80000000,181038616,PG-13,126.0,Thriller/Suspense,2006
Bewitched,80000000,131159306,PG-13,98.0,Comedy,2005
Fantasia 2000,80000000,60518248,G,75.0,Musical,1999
The Good Shepherd,80000000,100378271,R,160.0,Drama,2006
The Time Machine,80000000,98983590,PG-13,96.0,Adventure,2002
What Dreams May Come,80000000,71485043,PG-13,113.0,Drama,1998
Mighty Joe Young,80000000,50632037,PG,114.0,Adventure,1998
Ad Astra,80000000,135154826,PG-13,124.0,Thriller/Suspense,2019
The Legend of Zorro,80000000,141475336,PG,126.0,Adventure,2005
Madame Web,80000000,100298817,PG-13,116.0,Action,2024
