title,budget,gross,mpaa,running_time,genre,year
Bloodsport 2,0,684351.0,R,"90.0,",Action,1996
Phat Beach,0,1383553.0,R,"89.0,",Comedy,1996
Last Dance,0,5939449.0,R,"103.0,",Drama,1996
Grace of My Heart,5000000,660313.0,R,"116.0,",Comedy,1996
Celtic Pride,0,9255027.0,PG-13,"91.0,",Comedy,1996
Ed,24000000,4422380.0,PG,"94.0,",Comedy,1996
The Game,50000000,109423648.0,R,"129.0,",Drama,1997
Boogie Nights,15000000,43101594.0,R,"155.0,",Drama,1997
Titanic,200000000,2201647264.0,PG-13,"194.0,",Drama,1997
The Fifth Element,93000000,263920180.0,PG-13,"126.0,",Action,1997
Austin Powers: International Man of Mystery,16500000,67683989.0,PG-13,"89.0,",Adventure,1997
Lolita,62000000,1071255.0,R,"137.0,",Drama,1997
Good Will Hunting,10000000,225933435.0,R,"126.0,",Drama,1997
Starship Troopers,105000000,121214377.0,R,"129.0,",Action,1997
The Devil's Advocate,57000000,152944660.0,R,"144.0,",Drama,1997
Con Air,75000000,224012234.0,R,"115.0,",Action,1997
Jackie Brown,12000000,39673807.0,R,"154.0,",Crime,1997
L.A. Confidential,35000000,126216940.0,R,"138.0,",Crime,1997
Life Is Beautiful,20000000,230098753.0,PG-13,"116.0,",Comedy,1997
Contact,90000000,171120329.0,PG,"150.0,",Drama,1997
Men in Black,90000000,589390539.0,PG-13,"98.0,",Action,1997
Home Alone 3,32000000,79082515.0,PG,"102.0,",Action,1997
Air Force One,85000000,315156409.0,R,"124.0,",Action,1997
Batman & Robin,125000000,238235719.0,PG-13,"125.0,",Action,1997
Event Horizon,60000000,26673829.0,R,"96.0,",Horror,1997
Hercules,85000000,252712101.0,G,"93.0,",Animation,1997
Dante's Peak,116000000,178127760.0,PG-13,"108.0,",Action,1997
The Lost World: Jurassic Park,73000000,618638999.0,PG-13,"129.0,",Action,1997
Princess Mononoke,0,169785704.0,PG-13,"134.0,",Animation,1997
Scream 2,24000000,172363301.0,R,"120.0,",Horror,1997
Face/Off,80000000,245676146.0,R,"138.0,",Action,1997
As Good as It Gets,50000000,314178011.0,PG-13,"139.0,",Comedy,1997
Gattaca,36000000,12532777.0,PG-13,"106.0,",Drama,1997
The Rainmaker,40000000,45916769.0,PG-13,"135.0,",Crime,1997
I Know What You Did Last Summer,17000000,125586134.0,R,"101.0,",Horror,1997
Alien: Resurrection,75000000,161376069.0,R,"109.0,",Action,1997
Cube,0,565727.0,R,"90.0,",Drama,1997
Liar Liar,45000000,302710615.0,PG-13,"86.0,",Comedy,1997
Donnie Brasco,35000000,124909762.0,R,"127.0,",Biography,1997
George of the Jungle,55000000,174463257.0,PG,"92.0,",Action,1997
Anastasia,50000000,139804348.0,G,"94.0,",Animation,1997
Fools Rush In,20000000,29481428.0,PG-13,"109.0,",Comedy,1997
Midnight in the Garden of Good and Evil,35000000,25105255.0,R,"155.0,",Crime,1997
Good Burger,9000000,23712993.0,PG,"95.0,",Comedy,1997
The Edge,30000000,43312294.0,R,"117.0,",Action,1997
My Best Friend's Wedding,38000000,299288605.0,PG-13,"105.0,",Comedy,1997
Anaconda,45000000,136885767.0,PG-13,"89.0,",Action,1997
Tomorrow Never Dies,110000000,333011068.0,PG-13,"119.0,",Action,1997
Speed 2: Cruise Control,160000000,164508066.0,PG-13,"121.0,",Action,1997
The Saint,68000000,118063304.0,PG-13,"116.0,",Action,1997
Lost Highway,15000000,3703548.0,R,"134.0,",Mystery,1997
The Full Monty,3500000,257938649.0,R,"91.0,",Comedy,1997
Spawn,40000000,87840042.0,PG-13,"96.0,",Action,1997
Romy and Michele's High School Reunion,0,29235353.0,R,"92.0,",Comedy,1997
Seven Years in Tibet,70000000,131457682.0,PG-13,"136.0,",Adventure,1997
Cop Land,15000000,44862187.0,R,"105.0,",Crime,1997
Gummo,1300000,116799.0,R,"89.0,",Comedy,1997
In & Out,35000000,63856929.0,PG-13,"90.0,",Comedy,1997
Wilde,10000000,2158775.0,R,"118.0,",Biography,1997
Chasing Amy,250000,12021272.0,R,"113.0,",Comedy,1997
U Turn,19000000,6682098.0,R,"125.0,",Crime,1997
Conspiracy Theory,75000000,136982834.0,R,"135.0,",Action,1997
Breakdown,36000000,50159144.0,R,"93.0,",Crime,1997
G.I. Jane,50000000,48169156.0,R,"125.0,",Action,1997
The Jackal,60000000,159330280.0,R,"124.0,",Action,1997
Kiss the Girls,27000000,60527873.0,R,"115.0,",Crime,1997
Vegas Vacation,25000000,36400360.0,PG,"93.0,",Comedy,1997
The Devil's Own,90000000,140807547.0,R,"111.0,",Action,1997
Amistad,36000000,44229441.0,R,"155.0,",Biography,1997
The Postman,80000000,17626234.0,R,"177.0,",Action,1997
Mimic,30000000,25480803.0,R,"105.0,",Horror,1997
Fierce Creatures,25000000,9381260.0,PG-13,"93.0,",Comedy,1997
Grosse Pointe Blank,15000000,28084357.0,R,"107.0,",Action,1997
Mortal Kombat: Annihilation,30000000,51376861.0,PG-13,"95.0,",Action,1997
Spice World,25000000,29342592.0,PG,"93.0,",Comedy,1997
Selena,20000000,35281794.0,PG,"127.0,",Biography,1997
The Borrowers,29000000,22619589.0,PG,"89.0,",Adventure,1997
The Peacemaker,50000000,110463140.0,R,"124.0,",Action,1997
Volcano,90000000,122823468.0,PG-13,"104.0,",Action,1997
Clockwatchers,0,537948.0,PG-13,"96.0,",Comedy,1997
Bliss,0,294064.0,R,"103.0,",Drama,1997
Mousehunt,38000000,122417389.0,PG,"98.0,",Comedy,1997
Inventing the Abbotts,0,5936344.0,R,"110.0,",Drama,1997
Open Your Eyes,0,377967.0,R,"119.0,",Drama,1997
Beverly Hills Ninja,18000000,31480418.0,PG-13,"88.0,",Action,1997
Murder at 1600,40000000,25804707.0,R,"107.0,",Action,1997
Flubber,80000000,177977226.0,PG,"93.0,",Comedy,1997
Orgazmo,1000000,602302.0,NC-17,"94.0,",Comedy,1997
The Ice Storm,18000000,8038061.0,R,"112.0,",Drama,1997
Soul Food,7500000,43700855.0,R,"115.0,",Comedy,1997
Children of Heaven,180000,933933.0,PG,"89.0,",Drama,1997
Double Team,30000000,11438337.0,R,"93.0,",Action,1997
The Relic,40000000,33956608.0,R,"110.0,",Horror,1997
An American Werewolf in Paris,25000000,26570463.0,R,"105.0,",Comedy,1997
Bean,18000000,251212670.0,PG-13,"89.0,",Adventure,1997
Wag the Dog,15000000,64256513.0,R,"97.0,",Comedy,1997
Taste of Cherry,0,10923.0,Not Rated,"95.0,",Drama,1997
Absolute Power,50000000,50068310.0,R,"121.0,",Action,1997
Wishmaster,5000000,15738769.0,R,"90.0,",Fantasy,1997
Jungle 2 Jungle,32000000,59927618.0,PG,"105.0,",Comedy,1997
B*A*P*S,0,7338279.0,PG-13,"91.0,",Comedy,1997
Private Parts,28000000,41230799.0,R,"109.0,",Biography,1997
The Boxer,0,16534578.0,R,"113.0,",Drama,1997
Picture Perfect,10000000,44332015.0,PG-13,"101.0,",Comedy,1997
Money Talks,25000000,48407611.0,R,"97.0,",Action,1997
The Sweet Hereafter,0,3263585.0,R,"112.0,",Drama,1997
RocketMan,0,15448043.0,PG,"95.0,",Comedy,1997
Switchback,37000000,6492660.0,R,"118.0,",Crime,1997
Wild America,0,7342923.0,PG,"106.0,",Action,1997
Nothing to Lose,25000000,44480039.0,R,"98.0,",Action,1997
Steel,16000000,1710972.0,PG-13,"97.0,",Action,1997
Eve's Bayou,6000000,14842388.0,R,"109.0,",Drama,1997
Kundun,28000000,5684789.0,PG-13,"134.0,",Biography,1997
Live Flesh,0,1785901.0,R,"103.0,",Drama,1997
Fire Down Below,60000000,16228448.0,R,"105.0,",Action,1997
Air Bud,3000000,23144499.0,PG,"98.0,",Comedy,1997
The Opposite of Sex,5000000,5881367.0,R,"105.0,",Comedy,1997
For Richer or Poorer,35000000,32748995.0,PG-13,"115.0,",Comedy,1997
The Castle,0,877862.0,R,"85.0,",Comedy,1997
Turbo: A Power Rangers Movie,8000000,9615840.0,PG,"99.0,",Action,1997
Rosewood,25000000,13130349.0,R,"140.0,",Action,1997
Addicted to Love,0,34673095.0,R,"100.0,",Comedy,1997
Metro,55000000,32000301.0,R,"117.0,",Action,1997
Red Corner,48000000,22459274.0,R,"122.0,",Crime,1997
Affliction,6000000,6330054.0,R,"114.0,",Drama,1997
Love Jones,10000000,12782749.0,R,"104.0,",Drama,1997
A Thousand Acres,28000000,7936780.0,R,"105.0,",Drama,1997
Nowhere,0,194201.0,R,"82.0,",Comedy,1997
Hoodlum,30000000,23499102.0,R,"130.0,",Crime,1997
Excess Baggage,20000000,14515490.0,PG-13,"101.0,",Action,1997
Fever Pitch,0,3736.0,R,"102.0,",Comedy,1997
The Man Who Knew Too Little,20000000,13717039.0,PG,"94.0,",Comedy,1997
The Beautician and the Beast,16000000,11486880.0,PG,"105.0,",Comedy,1997
Suicide Kings,5000000,1740156.0,R,"106.0,",Comedy,1997
City of Industry,8000000,1568258.0,R,"97.0,",Crime,1997
Bent,0,496059.0,NC-17,"105.0,",Drama,1997
One Eight Seven,20000000,5727130.0,R,"119.0,",Drama,1997
Mrs. Brown,0,9229808.0,PG,"101.0,",Biography,1997
Deconstructing Harry,20000000,10686841.0,R,"96.0,",Comedy,1997
A Life Less Ordinary,12000000,4366722.0,R,"103.0,",Comedy,1997
Insomnia,0,227569.0,Not Rated,"96.0,",Crime,1997
Booty Call,0,20050376.0,R,"79.0,",Comedy,1997
Nightwatch,0,1179002.0,R,"101.0,",Drama,1997
The Night Flier,1000000,125397.0,R,"94.0,",Fantasy,1997
Kull the Conqueror,30000000,6112613.0,PG-13,"95.0,",Action,1997
The Spanish Prisoner,10000000,9593903.0,PG,"110.0,",Drama,1997
The Pest,8000000,3600616.0,PG-13,"84.0,",Comedy,1997
The Wings of the Dove,0,13692848.0,R,"102.0,",Drama,1997
Warriors of Virtue,35000000,6537036.0,PG,"101.0,",Action,1997
Gridlock'd,0,5571205.0,R,"91.0,",Comedy,1997
FairyTale: A True Story,0,14059077.0,PG,"99.0,",Drama,1997
The Apostle,5000000,19868354.0,PG-13,"134.0,",Drama,1997
Still Breathing,0,228455.0,PG-13,"109.0,",Comedy,1997
Mr. Nice Guy,0,18814720.0,PG-13,"88.0,",Action,1997
That Darn Cat,0,18301610.0,PG,"89.0,",Action,1997
Anna Karenina,35000000,858553.0,PG-13,"108.0,",Drama,1997
Ulee's Gold,2700000,9161691.0,R,"113.0,",Drama,1997
Prefontaine,8000000,589304.0,PG-13,"106.0,",Biography,1997
Cats Don't Dance,32000000,3566637.0,G,"75.0,",Animation,1997
Turbulence,55000000,11538235.0,R,"100.0,",Action,1997
One Night Stand,24000000,2642983.0,R,"102.0,",Drama,1997
Paradise Road,16000000,2007100.0,R,"122.0,",Drama,1997
Trojan War,15000000,309.0,PG-13,"85.0,",Comedy,1997
Mr. Magoo,30000000,21437192.0,PG,"87.0,",Adventure,1997
Fathers' Day,85000000,28598376.0,PG-13,"98.0,",Comedy,1997
Lawn Dogs,8000000,106404.0,R,"101.0,",Drama,1997
Two Girls and a Guy,1000000,2057193.0,R,"84.0,",Comedy,1997
Free Willy 3: The Rescue,0,3446539.0,PG,"86.0,",Adventure,1997
Knockin' on Heaven's Door,0,5710.0,Not Rated,"87.0,",Action,1997
The House of Yes,1500000,626057.0,R,"85.0,",Comedy,1997
She's So Lovely,18000000,7281450.0,R,"100.0,",Drama,1997
Twin Town,3300000,127923.0,Unrated,"99.0,",Comedy,1997
Leave It to Beaver,15000000,10925060.0,PG,"84.0,",Comedy,1997
A Simple Wish,28000000,8345056.0,PG,"89.0,",Comedy,1997
Going All the Way,0,113069.0,R,"103.0,",Comedy,1997
Star Kid,12000000,7029025.0,PG,"101.0,",Adventure,1997
Plump Fiction,0,71145.0,R,"82.0,",Comedy,1997
The Last Time I Committed Suicide,4000000,46362.0,R,"92.0,",Biography,1997
Out to Sea,33000000,30716901.0,PG-13,"106.0,",Comedy,1997
Gone Fishin',53000000,19745922.0,PG,"94.0,",Comedy,1997
Gang Related,0,5906773.0,R,"111.0,",Action,1997
Most Wanted,25000000,11838218.0,R,"99.0,",Action,1997
8 Heads in a Duffel Bag,3000000,3602884.0,R,"95.0,",Adventure,1997
The Sixth Man,11000000,14772788.0,PG-13,"107.0,",Comedy,1997
Firelight,0,785482.0,R,"103.0,",Drama,1997
Masterminds,0,1935539.0,PG-13,"106.0,",Action,1997
The Real Blonde,0,83488.0,R,"105.0,",Comedy,1997
The Assignment,0,332597.0,R,"115.0,",Action,1997
Eight Days a Week,0,9090.0,R,"92.0,",Comedy,1997
Welcome to Sarajevo,9000000,334319.0,R,"103.0,",Drama,1997
Swept from the Sea,0,397020.0,PG-13,"115.0,",Drama,1997
Playing God,12000000,4166918.0,R,"94.0,",Crime,1997
In the Company of Men,25000,2804473.0,R,"97.0,",Comedy,1997
Hugo Pool,0,13330.0,R,"92.0,",Comedy,1997
How to Be a Player,0,14009368.0,R,"93.0,",Comedy,1997
The Locusts,0,40158.0,R,"124.0,",Drama,1997
Mr. Jealousy,0,301796.0,R,"103.0,",Comedy,1997
McHale's Navy,31190000,4529843.0,PG,"108.0,",Action,1997
Oscar and Lucinda,0,1897404.0,R,"132.0,",Drama,1997
Smilla's Sense of Snow,35000000,2372903.0,R,"121.0,",Crime,1997
Trial and Error,0,14598571.0,PG-13,"98.0,",Comedy,1997
The MatchMaker,0,3392080.0,R,"97.0,",Comedy,1997
The Big Lebowski,15000000,46748721.0,R,"117.0,",Comedy,1998
Saving Private Ryan,70000000,482349603.0,R,"169.0,",Drama,1998
American History X,20000000,23875127.0,R,"119.0,",Drama,1998
"Lock, Stock and Two Smoking Barrels",0,3753929.0,R,"107.0,",Action,1998
The Truman Show,60000000,264118201.0,PG,"103.0,",Comedy,1998
Armageddon,140000000,553709788.0,PG-13,"151.0,",Action,1998
Rounders,12000000,22912409.0,R,"121.0,",Crime,1998
The Parent Trap,0,92108659.0,PG,"128.0,",Adventure,1998
Wild Things,20000000,30166293.0,R,"108.0,",Crime,1998
Blade,45000000,131183530.0,R,"120.0,",Action,1998
The Wedding Singer,18000000,123306987.0,PG-13,"97.0,",Comedy,1998
Meet Joe Black,90000000,142940100.0,PG-13,"178.0,",Drama,1998
Rush Hour,33000000,244721064.0,PG-13,"98.0,",Action,1998
Fear and Loathing in Las Vegas,18500000,10680275.0,R,"118.0,",Adventure,1998
Deep Impact,75000000,349464664.0,PG-13,"120.0,",Action,1998
There's Something About Mary,23000000,369884651.0,R,"119.0,",Comedy,1998
The Faculty,15000000,40283321.0,R,"104.0,",Horror,1998
A Bug's Life,120000000,363258859.0,G,"95.0,",Animation,1998
Out of Sight,48000000,77745966.0,R,"123.0,",Comedy,1998
Mulan,90000000,304320254.0,G,"88.0,",Animation,1998
Practical Magic,75000000,46733235.0,PG-13,"104.0,",Comedy,1998
The Thin Red Line,52000000,98126565.0,R,"170.0,",Drama,1998
Pleasantville,60000000,49805462.0,PG-13,"124.0,",Comedy,1998
You've Got Mail,65000000,250821495.0,PG,"119.0,",Comedy,1998
What Dreams May Come,85000000,55382927.0,PG-13,"113.0,",Drama,1998
Rushmore,9000000,17196103.0,R,"93.0,",Comedy,1998
The Mask of Zorro,95000000,250288523.0,PG-13,"136.0,",Action,1998
A Perfect Murder,60000000,128038368.0,R,"107.0,",Crime,1998
Dark City,27000000,27200316.0,R,"100.0,",Fantasy,1998
Ever After: A Cinderella Story,26000000,98005666.0,PG-13,"121.0,",Comedy,1998
Godzilla,130000000,379014294.0,PG-13,"139.0,",Action,1998
Shakespeare in Love,25000000,289317794.0,R,"123.0,",Comedy,1998
Can't Hardly Wait,10000000,25605015.0,PG-13,"100.0,",Comedy,1998
Small Soldiers,40000000,54682547.0,PG-13,"110.0,",Action,1998
Snake Eyes,73000000,103891409.0,R,"98.0,",Crime,1998
The Prince of Egypt,70000000,218613188.0,PG,"99.0,",Animation,1998
Stepmom,50000000,159710793.0,PG-13,"125.0,",Comedy,1998
The Waterboy,23000000,185991646.0,PG-13,"90.0,",Comedy,1998
Blast from the Past,35000000,40263020.0,PG-13,"112.0,",Comedy,1998
Star Trek: Insurrection,58000000,112587658.0,PG,"103.0,",Action,1998
The Man in the Iron Mask,35000000,182968902.0,PG-13,"132.0,",Action,1998
Enemy of the State,90000000,250849789.0,R,"132.0,",Action,1998
The Celebration,1300000,1657778.0,R,"105.0,",Drama,1998
Urban Legend,14000000,72527595.0,R,"99.0,",Horror,1998
Fallen,0,25232289.0,R,"124.0,",Action,1998
Ronin,55000000,41616262.0,R,"122.0,",Action,1998
Lost in Space,80000000,136159423.0,PG-13,"130.0,",Action,1998
Bride of Chucky,25000000,50688658.0,R,"89.0,",Comedy,1998
Pi,60000,3221152.0,R,"84.0,",Drama,1998
The Horse Whisperer,60000000,186883563.0,PG-13,"169.0,",Drama,1998
Happiness,2200000,2982011.0,Unrated,"134.0,",Comedy,1998
Patch Adams,90000000,202292902.0,PG-13,"115.0,",Biography,1998
Sphere,80000000,37020277.0,PG-13,"134.0,",Action,1998
U.S. Marshals,60000000,102367405.0,PG-13,"131.0,",Action,1998
Six Days Seven Nights,70000000,164839294.0,PG-13,"102.0,",Action,1998
Deep Rising,45000000,11203026.0,R,"106.0,",Action,1998
Lethal Weapon 4,140000000,285444603.0,R,"127.0,",Action,1998
Elizabeth,30000000,82150642.0,R,"124.0,",Biography,1998
The Negotiator,50000000,44547681.0,R,"140.0,",Action,1998
54,13000000,16757163.0,R,"93.0,",Drama,1998
Hope Floats,30000000,81471882.0,PG-13,"114.0,",Drama,1998
Sliding Doors,6000000,11841544.0,PG-13,"99.0,",Comedy,1998
Buffalo '66,1500000,2375097.0,R,"110.0,",Comedy,1998
Psycho,60000000,37170655.0,R,"105.0,",Horror,1998
Halloween H20: 20 Years Later,17000000,55041738.0,R,"86.0,",Horror,1998
Disturbing Behavior,15000000,17514980.0,R,"84.0,",Horror,1998
Mercury Rising,60000000,93107289.0,R,"111.0,",Action,1998
Run Lola Run,0,7267585.0,R,"80.0,",Crime,1998
City of Angels,55000000,198685114.0,PG-13,"114.0,",Drama,1998
Half Baked,8000000,17460020.0,R,"82.0,",Comedy,1998
He Got Game,25000000,21567853.0,R,"136.0,",Drama,1998
Antz,105000000,171757863.0,PG,"83.0,",Animation,1998
A Simple Plan,30000000,16316273.0,R,"121.0,",Crime,1998
Vampires,20000000,20308772.0,R,"108.0,",Action,1998
Velvet Goldmine,0,1053788.0,R,"118.0,",Drama,1998
Following,6000,48482.0,R,"69.0,",Crime,1998
I Stand Alone,0,6955.0,Not Rated,"93.0,",Crime,1998
Great Expectations,25000000,55494066.0,R,"111.0,",Drama,1998
The Avengers,60000000,23384939.0,PG-13,"89.0,",Action,1998
The Legend of 1900,9000000,21057208.0,R,"169.0,",Drama,1998
I Still Know What You Did Last Summer,65000000,40002112.0,R,"100.0,",Horror,1998
The Siege,70000000,116672912.0,R,"116.0,",Action,1998
Soldier,60000000,14594226.0,R,"99.0,",Action,1998
A Night at the Roxbury,17000000,30331165.0,PG-13,"82.0,",Comedy,1998
Why Do Fools Fall in Love,0,12461773.0,R,"116.0,",Biography,1998
The X Files,66000000,189176423.0,PG-13,"121.0,",Drama,1998
BASEketball,25000000,7027290.0,R,"103.0,",Comedy,1998
Six-String Samurai,2000000,146125.0,PG-13,"91.0,",Action,1998
SLC Punk!,0,299569.0,R,"97.0,",Comedy,1998
The Replacement Killers,30000000,19204929.0,R,"87.0,",Action,1998
Croupier,0,7120568.0,Not Rated,"94.0,",Crime,1998
Bulworth,30000000,29202884.0,R,"108.0,",Comedy,1998
Dirty Work,13000000,10023282.0,PG-13,"82.0,",Comedy,1998
Apt Pupil,14000000,8863193.0,R,"111.0,",Crime,1998
Doctor Dolittle,71500000,294456605.0,PG-13,"85.0,",Comedy,1998
Species II,0,19221939.0,R,"93.0,",Action,1998
Celebrity,12000000,5078660.0,R,"113.0,",Comedy,1998
Very Bad Things,30000000,9898412.0,R,"100.0,",Comedy,1998
Madeline,0,29967750.0,PG,"88.0,",Comedy,1998
The Last Days of Disco,8000000,3020601.0,R,"113.0,",Comedy,1998
The Big Hit,13000000,27007143.0,R,"91.0,",Action,1998
Blues Brothers 2000,28000000,14051384.0,PG-13,"123.0,",Action,1998
Gods and Monsters,10000000,6451628.0,R,"105.0,",Biography,1998
The Red Violin,18000000,10019109.0,R,"130.0,",Drama,1998
Mighty Joe Young,90000000,50632037.0,PG,"114.0,",Action,1998
The Object of My Affection,15000000,46905889.0,R,"111.0,",Comedy,1998
Twilight,37000000,15055091.0,R,"94.0,",Crime,1998
Pokémon: The First Movie - Mewtwo Strikes Back,30000000,163644662.0,G,"96.0,",Animation,1998
Belly,3000000,9639390.0,R,"96.0,",Crime,1998
Les Misérables,0,14096321.0,PG-13,"134.0,",Crime,1998
Waking Ned Devine,3000000,55257450.0,PG,"91.0,",Comedy,1998
Babe: Pig in the City,90000000,69131860.0,PG,"97.0,",Adventure,1998
Eternity and a Day,0,107178.0,Unrated,"137.0,",Drama,1998
Primary Colors,65000000,52090187.0,R,"143.0,",Comedy,1998
Quest for Camelot,40000000,22510798.0,G,"86.0,",Animation,1998
Show Me Love,0,219331.0,Not Rated,"89.0,",Comedy,1998
Hard Rain,70000000,19870567.0,R,"97.0,",Action,1998
Strike!,0,913834.0,PG-13,"97.0,",Comedy,1998
The Mighty,0,2652246.0,PG-13,"100.0,",Comedy,1998
Wrongfully Accused,0,9623329.0,PG-13,"87.0,",Action,1998
New Rose Hotel,0,21521.0,R,"93.0,",Drama,1998
Simon Birch,30000000,18253415.0,PG,"114.0,",Comedy,1998
Thursday,0,3121.0,R,"87.0,",Action,1998
"Crna macka, beli macor",0,351447.0,R,"127.0,",Comedy,1998
Dance with Me,0,15923122.0,PG,"126.0,",Drama,1998
Jack Frost,85000000,34562556.0,PG,"101.0,",Comedy,1998
Hush,21000000,13583690.0,PG-13,"96.0,",Drama,1998
How Stella Got Her Groove Back,20000000,39278722.0,R,"124.0,",Comedy,1998
Almost Heroes,30000000,6136856.0,PG-13,"90.0,",Adventure,1998
Major League: Back to the Minors,18000000,3572443.0,PG-13,"100.0,",Comedy,1998
High Art,0,1960216.0,R,"101.0,",Drama,1998
A Civil Action,75000000,56709981.0,PG-13,"115.0,",Drama,1998
Playing by Heart,20000000,3970078.0,R,"121.0,",Comedy,1998
The Rugrats Movie,24000000,140894675.0,G,"79.0,",Animation,1998
The Players Club,4500000,23261485.0,R,"104.0,",Comedy,1998
Dead Man on Campus,14000000,15064946.0,R,"96.0,",Comedy,1998
Senseless,15000000,12874899.0,R,"93.0,",Comedy,1998
Black Dog,30000000,12951088.0,PG-13,"89.0,",Action,1998
Dangerous Beauty,8000000,4553271.0,R,"111.0,",Biography,1998
The Newton Boys,27000000,10452012.0,PG-13,"122.0,",Action,1998
Central Station,2900000,5971073.0,R,110.0,Drama,1998
Pecker,6000000,2281761.0,R,"87.0,",Comedy,1998
Without Limits,25000000,777423.0,PG-13,"117.0,",Biography,1998
Wide Awake,6000000,282175.0,PG,"88.0,",Comedy,1998
Return to Paradise,0,8341087.0,R,"111.0,",Drama,1998
Mafia!,10000000,19889299.0,PG-13,"87.0,",Comedy,1998
Desperate Measures,50000000,13806137.0,R,"100.0,",Action,1998
I Want You,0,1672.0,R,"87.0,",Crime,1998
Hideous Kinky,12000000,1263279.0,R,"98.0,",Adventure,1998
Phantoms,0,5624282.0,R,"96.0,",Horror,1998
Smoke Signals,2000000,6745362.0,PG-13,"89.0,",Comedy,1998
Beloved,80000000,22852487.0,R,"172.0,",Drama,1998
3 Ninjas: High Noon at Mega Mountain,0,375805.0,PG,"93.0,",Action,1998
Lovers of the Arctic Circle,0,357549.0,R,"112.0,",Drama,1998
One True Thing,30000000,26616840.0,R,"127.0,",Drama,1998
Firestorm,19000000,8165212.0,R,"89.0,",Action,1998
Slums of Beverly Hills,5000000,5502773.0,R,"91.0,",Comedy,1998
Palmetto,0,5878911.0,R,"114.0,",Crime,1998
Strangeland,1100000,713239.0,R,"85.0,",Horror,1998
Le Dîner de Cons,0,4071548.0,PG-13,"80.0,",Comedy,1998
Paulie,23000000,26875268.0,PG,"91.0,",Adventure,1998
After Life,0,801985.0,Not Rated,"119.0,",Drama,1998
Barney's Great Adventure,15000000,12218638.0,G,"76.0,",Adventure,1998
Permanent Midnight,0,1171001.0,R,"88.0,",Biography,1998
Meet the Deedles,24000000,4356216.0,PG,"93.0,",Comedy,1998
The Gingerbread Man,25000000,1677131.0,R,"114.0,",Crime,1998
Savior,10000000,14328.0,R,"103.0,",Drama,1998
Little Voice,0,4611784.0,R,"97.0,",Comedy,1998
The Odd Couple II,0,18912328.0,PG-13,"97.0,",Adventure,1998
Spriggan,0,25824.0,R,"90.0,",Animation,1998
Besieged,0,2048740.0,R,"93.0,",Drama,1998
Clay Pigeons,8000000,1794086.0,R,"104.0,",Comedy,1998
Knock Off,30000000,10319915.0,R,"91.0,",Action,1998
I'll Be Home for Christmas,30000000,12214338.0,PG,"86.0,",Comedy,1998
Edge of Seventeen,700000,871759.0,Not Rated,"99.0,",Comedy,1998
My Giant,0,8072007.0,PG,"103.0,",Comedy,1998
Ringmaster,20000000,9257103.0,R,"90.0,",Comedy,1998
The General,0,1214198.0,R,"124.0,",Biography,1998
Another Day in Paradise,4500000,1036818.0,R,"101.0,",Crime,1998
Kissing a Fool,0,4106588.0,R,"93.0,",Comedy,1998
"A Cool, Dry Place",0,4390.0,PG-13,"97.0,",Drama,1998
Sour Grapes,0,123104.0,R,"91.0,",Comedy,1998
Still Crazy,0,524864.0,R,"95.0,",Comedy,1998
The Land Girls,0,238497.0,R,"111.0,",Drama,1998
Place Vendôme,0,895788.0,R,"117.0,",Crime,1998
Little Men,0,104255.0,PG,"98.0,",Drama,1998
Holy Man,60000000,12069719.0,PG,"114.0,",Comedy,1998
Your Friends and Neighbors,5000000,4714658.0,R,"100.0,",Comedy,1998
Zero Effect,5000000,2087471.0,R,"116.0,",Comedy,1998
Krippendorf's Tribe,0,7571115.0,PG-13,"94.0,",Comedy,1998
Hell's Kitchen,6000000,11710.0,R,"95.0,",Crime,1998
Homegrown,0,77910.0,R,"102.0,",Comedy,1998
Hurlyburly,15000000,1808004.0,R,"122.0,",Comedy,1998
Home Fries,35000000,10493366.0,PG-13,"91.0,",Comedy,1998
The Matrix,63000000,466364845.0,R,"136.0,",Action,1999
Fight Club,63000000,101209702.0,R,"139.0,",Drama,1999
The Talented Mr. Ripley,40000000,128799509.0,R,"139.0,",Crime,1999
The Mummy,80000000,415933406.0,PG-13,"124.0,",Action,1999
American Pie,11000000,235483004.0,R,"95.0,",Comedy,1999
The Green Mile,60000000,286801374.0,R,"189.0,",Crime,1999
American Beauty,15000000,356296601.0,R,"122.0,",Drama,1999
Star Wars: Episode I - The Phantom Menace,115000000,1027082707.0,PG,"136.0,",Action,1999
10 Things I Hate About You,30000000,53478579.0,PG-13,"97.0,",Comedy,1999
The Sixth Sense,40000000,672806292.0,PG-13,"107.0,",Drama,1999
Austin Powers: the Spy Who Shagged Me,33000000,312016928.0,PG-13,"95.0,",Action,1999
Office Space,10000000,10828256.0,R,"89.0,",Comedy,1999
Galaxy Quest,45000000,90683916.0,PG,"102.0,",Adventure,1999
Notting Hill,42000000,363889678.0,PG-13,"124.0,",Comedy,1999
Cruel Intentions,10500000,76347426.0,R,"97.0,",Drama,1999
The Blair Witch Project,60000,248639099.0,R,"81.0,",Horror,1999
The Virgin Suicides,9000000,10410044.0,R,"97.0,",Drama,1999
Magnolia,37000000,48451803.0,R,"188.0,",Drama,1999
"Girl, Interrupted",40000000,48350205.0,R,"127.0,",Biography,1999
Stuart Little,133000000,300135367.0,PG,"84.0,",Adventure,1999
Deep Blue Sea,60000000,164648142.0,R,"105.0,",Action,1999
